#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
custom_site_id,lon,lat,gmv_PGA,gsd_PGA,gmv_SA(0.1),gsd_SA(0.1),gmv_SA(0.3),gsd_SA(0.3),gmv_SA(0.5),gsd_SA(0.5),gmv_SA(0.7),gsd_SA(0.7),gmv_SA(1.0),gsd_SA(1.0),gmv_SA(1.5),gsd_SA(1.5)
rb63td5b,1.72161E+02,-4.33190E+01,3.01172E-02,1.36973E+00,6.23640E-02,1.36755E+00,5.99217E-02,1.37047E+00,4.22029E-02,1.36546E+00,3.08325E-02,1.36350E+00,2.06694E-02,1.35600E+00,1.18299E-02,1.35826E+00
rb63tf42,1.72170E+02,-4.33190E+01,3.06432E-02,1.36812E+00,6.35085E-02,1.36643E+00,6.09507E-02,1.36942E+00,4.28897E-02,1.36497E+00,3.13185E-02,1.36317E+00,2.09848E-02,1.35593E+00,1.20027E-02,1.35754E+00
rb63w40b,1.72179E+02,-4.33190E+01,3.11789E-02,1.36656E+00,6.46743E-02,1.36534E+00,6.19987E-02,1.36839E+00,4.35890E-02,1.36449E+00,3.18133E-02,1.36287E+00,2.13060E-02,1.35586E+00,1.21787E-02,1.35683E+00
rb63w4p2,1.72188E+02,-4.33190E+01,3.17243E-02,1.36504E+00,6.58613E-02,1.36428E+00,6.30654E-02,1.36740E+00,4.43009E-02,1.36405E+00,3.23170E-02,1.36260E+00,2.16328E-02,1.35582E+00,1.23578E-02,1.35616E+00
rb63w6n0,1.72197E+02,-4.33190E+01,3.22792E-02,1.36356E+00,6.70696E-02,1.36325E+00,6.41510E-02,1.36645E+00,4.50253E-02,1.36363E+00,3.28295E-02,1.36235E+00,2.19654E-02,1.35581E+00,1.25400E-02,1.35554E+00
rb63wdh8,1.72206E+02,-4.33190E+01,3.28437E-02,1.36212E+00,6.82988E-02,1.36225E+00,6.52551E-02,1.36552E+00,4.57620E-02,1.36325E+00,3.33507E-02,1.36213E+00,2.23036E-02,1.35583E+00,1.27252E-02,1.35493E+00
rb63wf50,1.72215E+02,-4.33190E+01,3.34175E-02,1.36073E+00,6.95488E-02,1.36129E+00,6.63777E-02,1.36463E+00,4.65110E-02,1.36290E+00,3.38805E-02,1.36194E+00,2.26475E-02,1.35587E+00,1.29135E-02,1.35436E+00
rb63x418,1.72224E+02,-4.33190E+01,3.40007E-02,1.35938E+00,7.08191E-02,1.36034E+00,6.75183E-02,1.36376E+00,4.72719E-02,1.36255E+00,3.44188E-02,1.36177E+00,2.29968E-02,1.35593E+00,1.31048E-02,1.35383E+00
rb63x600,1.72233E+02,-4.33190E+01,3.45929E-02,1.35807E+00,7.21095E-02,1.35943E+00,6.86766E-02,1.36291E+00,4.80447E-02,1.36225E+00,3.49655E-02,1.36163E+00,2.33515E-02,1.35601E+00,1.32990E-02,1.35332E+00
rb63x6nb,1.72242E+02,-4.33190E+01,3.51939E-02,1.35681E+00,7.34194E-02,1.35855E+00,6.98523E-02,1.36210E+00,4.88291E-02,1.36196E+00,3.55203E-02,1.36151E+00,2.37115E-02,1.35611E+00,1.34961E-02,1.35284E+00
rb63xdj2,1.72251E+02,-4.33190E+01,3.58035E-02,1.35559E+00,7.47481E-02,1.35770E+00,7.10446E-02,1.36131E+00,4.96245E-02,1.36170E+00,3.60829E-02,1.36139E+00,2.40765E-02,1.35622E+00,1.36960E-02,1.35239E+00
rb63xf5b,1.72260E+02,-4.33190E+01,3.64213E-02,1.35441E+00,7.60950E-02,1.35687E+00,7.22531E-02,1.36056E+00,5.04307E-02,1.36146E+00,3.66532E-02,1.36131E+00,2.44465E-02,1.35635E+00,1.38985E-02,1.35197E+00
rb698442,1.72269E+02,-4.33190E+01,3.70470E-02,1.35327E+00,7.74591E-02,1.35608E+00,7.34768E-02,1.35983E+00,5.12470E-02,1.36124E+00,3.72306E-02,1.36125E+00,2.48211E-02,1.35649E+00,1.41035E-02,1.35156E+00
rb698610,1.72278E+02,-4.33190E+01,3.76800E-02,1.35217E+00,7.88395E-02,1.35530E+00,7.47150E-02,1.35912E+00,5.20730E-02,1.36104E+00,3.78148E-02,1.36120E+00,2.52002E-02,1.35665E+00,1.43110E-02,1.35117E+00
rb6986p8,1.72287E+02,-4.33190E+01,3.83199E-02,1.35111E+00,8.02350E-02,1.35456E+00,7.59666E-02,1.35844E+00,5.29080E-02,1.36084E+00,3.84053E-02,1.36116E+00,2.55833E-02,1.35682E+00,1.45206E-02,1.35081E+00
rb698dn0,1.72296E+02,-4.33190E+01,3.89660E-02,1.35009E+00,8.16445E-02,1.35385E+00,7.72305E-02,1.35779E+00,5.37511E-02,1.36067E+00,3.90017E-02,1.36115E+00,2.59702E-02,1.35700E+00,1.47323E-02,1.35048E+00
rb698fh8,1.72305E+02,-4.33190E+01,3.96178E-02,1.34910E+00,8.30663E-02,1.35316E+00,7.85054E-02,1.35716E+00,5.46016E-02,1.36052E+00,3.96032E-02,1.36114E+00,2.63605E-02,1.35717E+00,1.49458E-02,1.35016E+00
rb699450,1.72314E+02,-4.33190E+01,4.02744E-02,1.34816E+00,8.44989E-02,1.35250E+00,7.97899E-02,1.35655E+00,5.54585E-02,1.36038E+00,4.02093E-02,1.36114E+00,2.67537E-02,1.35737E+00,1.51609E-02,1.34986E+00
rb69961b,1.72323E+02,-4.33190E+01,4.09351E-02,1.34725E+00,8.59406E-02,1.35186E+00,8.10823E-02,1.35597E+00,5.63208E-02,1.36025E+00,4.08191E-02,1.36115E+00,2.71493E-02,1.35756E+00,1.53773E-02,1.34957E+00
rb699d02,1.72332E+02,-4.33190E+01,4.15990E-02,1.34639E+00,8.73892E-02,1.35124E+00,8.23810E-02,1.35540E+00,5.71872E-02,1.36014E+00,4.14319E-02,1.36117E+00,2.75468E-02,1.35776E+00,1.55947E-02,1.34932E+00
rb699dnb,1.72341E+02,-4.33190E+01,4.22651E-02,1.34555E+00,8.88428E-02,1.35066E+00,8.36839E-02,1.35486E+00,5.80565E-02,1.36003E+00,4.20467E-02,1.36120E+00,2.79457E-02,1.35797E+00,1.58129E-02,1.34908E+00
rb699fj2,1.72350E+02,-4.33190E+01,4.29400E-02,1.34473E+00,9.03160E-02,1.35008E+00,8.50043E-02,1.35434E+00,5.89375E-02,1.35994E+00,4.26698E-02,1.36124E+00,2.83499E-02,1.35817E+00,1.60339E-02,1.34885E+00
rb69d45b,1.72359E+02,-4.33190E+01,4.36324E-02,1.34394E+00,9.18272E-02,1.34953E+00,8.63588E-02,1.35381E+00,5.98412E-02,1.35985E+00,4.33090E-02,1.36127E+00,2.87646E-02,1.35839E+00,1.62606E-02,1.34862E+00
rb69d648,1.72368E+02,-4.33190E+01,4.43427E-02,1.34317E+00,9.33779E-02,1.34898E+00,8.77485E-02,1.35330E+00,6.07686E-02,1.35977E+00,4.39648E-02,1.36133E+00,2.91901E-02,1.35860E+00,1.64933E-02,1.34841E+00
rb69dd10,1.72377E+02,-4.33190E+01,4.50717E-02,1.34241E+00,9.49694E-02,1.34843E+00,8.91748E-02,1.35280E+00,6.17204E-02,1.35970E+00,4.46380E-02,1.36138E+00,2.96268E-02,1.35883E+00,1.67320E-02,1.34819E+00
rb69ddp8,1.72386E+02,-4.33190E+01,4.58201E-02,1.34166E+00,9.66032E-02,1.34790E+00,9.06390E-02,1.35231E+00,6.26975E-02,1.35962E+00,4.53291E-02,1.36144E+00,3.00751E-02,1.35904E+00,1.69770E-02,1.34798E+00
rb69dfn0,1.72395E+02,-4.33190E+01,4.65885E-02,1.34094E+00,9.82808E-02,1.34738E+00,9.21424E-02,1.35182E+00,6.37009E-02,1.35956E+00,4.60388E-02,1.36151E+00,3.05355E-02,1.35927E+00,1.72287E-02,1.34780E+00
rb69e4hb,1.72404E+02,-4.33190E+01,4.73776E-02,1.34022E+00,1.00004E-01,1.34687E+00,9.36866E-02,1.35134E+00,6.47315E-02,1.35950E+00,4.67678E-02,1.36158E+00,3.10084E-02,1.35951E+00,1.74871E-02,1.34761E+00
rb69e652,1.72413E+02,-4.33190E+01,4.81884E-02,1.33952E+00,1.01774E-01,1.34637E+00,9.52730E-02,1.35087E+00,6.57905E-02,1.35945E+00,4.75167E-02,1.36164E+00,3.14943E-02,1.35974E+00,1.77526E-02,1.34742E+00
rb69ed1b,1.72422E+02,-4.33190E+01,4.90215E-02,1.33884E+00,1.03593E-01,1.34588E+00,9.69033E-02,1.35040E+00,6.68788E-02,1.35940E+00,4.82865E-02,1.36172E+00,3.19937E-02,1.35997E+00,1.80255E-02,1.34725E+00
rb69ef02,1.72431E+02,-4.33190E+01,4.98778E-02,1.33817E+00,1.05464E-01,1.34540E+00,9.85791E-02,1.34994E+00,6.79975E-02,1.35934E+00,4.90779E-02,1.36179E+00,3.25071E-02,1.36021E+00,1.83060E-02,1.34708E+00
rb69efnb,1.72440E+02,-4.33190E+01,5.07582E-02,1.33752E+00,1.07386E-01,1.34493E+00,1.00302E-01,1.34948E+00,6.91480E-02,1.35931E+00,4.98917E-02,1.36187E+00,3.30350E-02,1.36044E+00,1.85944E-02,1.34692E+00
rb69s4j8,1.72449E+02,-4.33190E+01,5.16637E-02,1.33689E+00,1.09364E-01,1.34446E+00,1.02074E-01,1.34903E+00,7.03314E-02,1.35926E+00,5.07288E-02,1.36196E+00,3.35781E-02,1.36068E+00,1.88910E-02,1.34675E+00
rb69s6h0,1.72458E+02,-4.33190E+01,5.25952E-02,1.33626E+00,1.11398E-01,1.34401E+00,1.03898E-01,1.34859E+00,7.15490E-02,1.35923E+00,5.15902E-02,1.36204E+00,3.41369E-02,1.36091E+00,1.91962E-02,1.34660E+00
rb69sd48,1.72467E+02,-4.33190E+01,5.35537E-02,1.33566E+00,1.13492E-01,1.34356E+00,1.05774E-01,1.34816E+00,7.28022E-02,1.35919E+00,5.24767E-02,1.36213E+00,3.47121E-02,1.36115E+00,1.95103E-02,1.34644E+00
rb69sf10,1.72476E+02,-4.33190E+01,5.45404E-02,1.33507E+00,1.15646E-01,1.34313E+00,1.07705E-01,1.34772E+00,7.40924E-02,1.35915E+00,5.33895E-02,1.36221E+00,3.53043E-02,1.36138E+00,1.98336E-02,1.34629E+00
rb69sfp8,1.72485E+02,-4.33190E+01,5.55563E-02,1.35013E+00,1.17865E-01,1.36720E+00,1.09694E-01,1.36260E+00,7.54211E-02,1.37413E+00,5.43296E-02,1.37723E+00,3.59142E-02,1.37656E+00,2.01666E-02,1.36147E+00
rb69t4n2,1.72494E+02,-4.33190E+01,5.66026E-02,1.34959E+00,1.20151E-01,1.36680E+00,1.11743E-01,1.36219E+00,7.67900E-02,1.37410E+00,5.52981E-02,1.37731E+00,3.65425E-02,1.37678E+00,2.05096E-02,1.36135E+00
rb69t6hb,1.72503E+02,-4.33190E+01,5.76807E-02,1.34906E+00,1.22505E-01,1.36642E+00,1.13854E-01,1.36178E+00,7.82006E-02,1.37407E+00,5.62962E-02,1.37739E+00,3.71901E-02,1.37700E+00,2.08631E-02,1.36120E+00
rb69td52,1.72512E+02,-4.33190E+01,5.87917E-02,1.34855E+00,1.24931E-01,1.36604E+00,1.16030E-01,1.36138E+00,7.96547E-02,1.37404E+00,5.73251E-02,1.37747E+00,3.78577E-02,1.37721E+00,2.12274E-02,1.36106E+00
rb69tf1b,1.72521E+02,-4.33190E+01,5.99370E-02,1.34806E+00,1.27433E-01,1.36568E+00,1.18273E-01,1.36099E+00,8.11542E-02,1.37401E+00,5.83862E-02,1.37755E+00,3.85462E-02,1.37742E+00,2.16031E-02,1.36095E+00
rb69w408,1.72530E+02,-4.33190E+01,6.11182E-02,1.34757E+00,1.30012E-01,1.36532E+00,1.20586E-01,1.36060E+00,8.27009E-02,1.37398E+00,5.94809E-02,1.37763E+00,3.92564E-02,1.37763E+00,2.19906E-02,1.36080E+00
rb69w4p0,1.72539E+02,-4.33190E+01,6.23366E-02,1.34711E+00,1.32673E-01,1.36498E+00,1.22973E-01,1.36021E+00,8.42970E-02,1.37396E+00,6.06105E-02,1.37770E+00,3.99894E-02,1.37783E+00,2.23905E-02,1.36068E+00
rb69w6j8,1.72548E+02,-4.33190E+01,6.35940E-02,1.34666E+00,1.35419E-01,1.36465E+00,1.25436E-01,1.35983E+00,8.59445E-02,1.37393E+00,6.17766E-02,1.37778E+00,4.07460E-02,1.37803E+00,2.28032E-02,1.36055E+00
rb69wdh0,1.72557E+02,-4.33190E+01,6.48920E-02,1.34624E+00,1.38254E-01,1.36434E+00,1.27979E-01,1.35946E+00,8.76457E-02,1.37390E+00,6.29808E-02,1.37785E+00,4.15274E-02,1.37822E+00,2.32294E-02,1.36042E+00
rb69wf48,1.72566E+02,-4.33190E+01,6.62323E-02,1.34583E+00,1.41180E-01,1.36403E+00,1.30606E-01,1.35910E+00,8.94029E-02,1.37387E+00,6.42248E-02,1.37792E+00,4.23347E-02,1.37841E+00,2.36697E-02,1.36031E+00
rb69x412,1.72575E+02,-4.33190E+01,6.75911E-02,1.34544E+00,1.44147E-01,1.36375E+00,1.33269E-01,1.35874E+00,9.11849E-02,1.37383E+00,6.54864E-02,1.37799E+00,4.31534E-02,1.37859E+00,2.41161E-02,1.36018E+00
rb69x4pb,1.72584E+02,-4.33190E+01,6.89444E-02,1.34509E+00,1.47101E-01,1.36348E+00,1.35921E-01,1.35840E+00,9.29605E-02,1.37381E+00,6.67436E-02,1.37805E+00,4.39693E-02,1.37875E+00,2.45609E-02,1.36008E+00
rb69x6n2,1.72593E+02,-4.33190E+01,7.02871E-02,1.34476E+00,1.50033E-01,1.36324E+00,1.38553E-01,1.35809E+00,9.47227E-02,1.37378E+00,6.79915E-02,1.37810E+00,4.47792E-02,1.37891E+00,2.50024E-02,1.35996E+00
rb69xdhb,1.72602E+02,-4.33190E+01,7.16135E-02,1.34446E+00,1.52928E-01,1.36302E+00,1.41154E-01,1.35779E+00,9.64642E-02,1.37376E+00,6.92247E-02,1.37815E+00,4.55795E-02,1.37905E+00,2.54386E-02,1.35987E+00
rb69xf52,1.72611E+02,-4.33190E+01,7.29174E-02,1.34420E+00,1.55774E-01,1.36283E+00,1.43710E-01,1.35751E+00,9.81766E-02,1.37373E+00,7.04375E-02,1.37820E+00,4.63667E-02,1.37918E+00,2.58676E-02,1.35977E+00
rb6c8440,1.72620E+02,-4.33190E+01,7.41921E-02,1.34396E+00,1.58556E-01,1.36265E+00,1.46210E-01,1.35725E+00,9.98513E-02,1.37370E+00,7.16237E-02,1.37824E+00,4.71366E-02,1.37930E+00,2.62872E-02,1.35968E+00
rb6c8608,1.72629E+02,-4.33190E+01,7.54308E-02,1.34374E+00,1.61260E-01,1.36249E+00,1.48639E-01,1.35701E+00,1.01479E-01,1.37368E+00,7.27769E-02,1.37828E+00,4.78851E-02,1.37941E+00,2.66950E-02,1.35960E+00
rb6c86p0,1.72638E+02,-4.33190E+01,7.66261E-02,1.34355E+00,1.63868E-01,1.36235E+00,1.50984E-01,1.35678E+00,1.03051E-01,1.37365E+00,7.38902E-02,1.37831E+00,4.86078E-02,1.37950E+00,2.70887E-02,1.35951E+00
rb6c8dj8,1.72647E+02,-4.33190E+01,7.77705E-02,1.34337E+00,1.66365E-01,1.36222E+00,1.53229E-01,1.35657E+00,1.04556E-01,1.37363E+00,7.49564E-02,1.37834E+00,4.93000E-02,1.37960E+00,2.74658E-02,1.35945E+00
rb6c8fh2,1.72656E+02,-4.33190E+01,7.88563E-02,1.34323E+00,1.68734E-01,1.36212E+00,1.55359E-01,1.35639E+00,1.05984E-01,1.37361E+00,7.59685E-02,1.37836E+00,4.99570E-02,1.37968E+00,2.78236E-02,1.35938E+00
rb6c944b,1.72665E+02,-4.33190E+01,7.98757E-02,1.34310E+00,1.70958E-01,1.36203E+00,1.57359E-01,1.35622E+00,1.07325E-01,1.37358E+00,7.69191E-02,1.37839E+00,5.05740E-02,1.37975E+00,2.81597E-02,1.35932E+00
rb6c9612,1.72674E+02,-4.33190E+01,8.08210E-02,1.34298E+00,1.73020E-01,1.36195E+00,1.59214E-01,1.35607E+00,1.08569E-01,1.37357E+00,7.78009E-02,1.37841E+00,5.11465E-02,1.37981E+00,2.84715E-02,1.35927E+00
rb6c96pb,1.72683E+02,-4.33190E+01,8.16847E-02,1.34289E+00,1.74904E-01,1.36188E+00,1.60909E-01,1.35593E+00,1.09706E-01,1.37354E+00,7.86068E-02,1.37842E+00,5.16697E-02,1.37986E+00,2.87564E-02,1.35922E+00
rb6c9dn2,1.72692E+02,-4.33190E+01,8.24597E-02,1.34281E+00,1.76594E-01,1.36182E+00,1.62430E-01,1.35581E+00,1.10727E-01,1.37353E+00,7.93301E-02,1.37844E+00,5.21393E-02,1.37991E+00,2.90122E-02,1.35918E+00
rb6c9fj0,1.72701E+02,-4.33190E+01,8.31392E-02,1.34274E+00,1.78076E-01,1.36178E+00,1.63764E-01,1.35571E+00,1.11622E-01,1.37352E+00,7.99645E-02,1.37844E+00,5.25512E-02,1.37995E+00,2.92364E-02,1.35914E+00
rb6cd458,1.72710E+02,-4.33190E+01,8.37172E-02,1.34269E+00,1.79337E-01,1.36175E+00,1.64898E-01,1.35563E+00,1.12383E-01,1.37350E+00,8.05042E-02,1.37845E+00,5.29016E-02,1.37998E+00,2.94272E-02,1.35912E+00
rb6cd640,1.72719E+02,-4.33190E+01,8.41883E-02,1.34265E+00,1.80364E-01,1.36172E+00,1.65823E-01,1.35557E+00,1.13004E-01,1.37349E+00,8.09442E-02,1.37846E+00,5.31873E-02,1.38000E+00,2.95827E-02,1.35909E+00
rb6cdd08,1.72728E+02,-4.33190E+01,8.45479E-02,1.34262E+00,1.81149E-01,1.36170E+00,1.66529E-01,1.35551E+00,1.13478E-01,1.37349E+00,8.12801E-02,1.37846E+00,5.34055E-02,1.38002E+00,2.97015E-02,1.35907E+00
rb6cddp0,1.72737E+02,-4.33190E+01,8.47928E-02,1.34259E+00,1.81682E-01,1.36169E+00,1.67010E-01,1.35548E+00,1.13800E-01,1.37348E+00,8.15089E-02,1.37847E+00,5.35540E-02,1.38003E+00,2.97824E-02,1.35905E+00
rb6cdfjb,1.72746E+02,-4.33190E+01,8.49204E-02,1.34259E+00,1.81961E-01,1.36168E+00,1.67260E-01,1.35546E+00,1.13969E-01,1.37348E+00,8.16281E-02,1.37847E+00,5.36314E-02,1.38004E+00,2.98245E-02,1.35905E+00
rb6ce4h2,1.72755E+02,-4.33190E+01,8.49295E-02,1.34258E+00,1.81981E-01,1.36168E+00,1.67278E-01,1.35547E+00,1.13981E-01,1.37348E+00,8.16366E-02,1.37846E+00,5.36370E-02,1.38005E+00,2.98275E-02,1.35905E+00
rb6ce64b,1.72764E+02,-4.33190E+01,8.48201E-02,1.34260E+00,1.81742E-01,1.36169E+00,1.67063E-01,1.35548E+00,1.13836E-01,1.37348E+00,8.15344E-02,1.37846E+00,5.35705E-02,1.38004E+00,2.97914E-02,1.35905E+00
rb6ced12,1.72773E+02,-4.33190E+01,8.45931E-02,1.34262E+00,1.81247E-01,1.36170E+00,1.66618E-01,1.35551E+00,1.13537E-01,1.37349E+00,8.13223E-02,1.37846E+00,5.34329E-02,1.38003E+00,2.97164E-02,1.35907E+00
rb6cef00,1.72782E+02,-4.33190E+01,8.42508E-02,1.34265E+00,1.80501E-01,1.36172E+00,1.65946E-01,1.35556E+00,1.13086E-01,1.37350E+00,8.10026E-02,1.37846E+00,5.32253E-02,1.38001E+00,2.96034E-02,1.35908E+00
rb6cefn8,1.72791E+02,-4.33190E+01,8.37966E-02,1.34269E+00,1.79510E-01,1.36175E+00,1.65054E-01,1.35563E+00,1.12488E-01,1.37351E+00,8.05784E-02,1.37846E+00,5.29499E-02,1.37999E+00,2.94534E-02,1.35912E+00
rb6cs4j0,1.72800E+02,-4.33190E+01,8.32348E-02,1.34274E+00,1.78285E-01,1.36178E+00,1.63951E-01,1.35571E+00,1.11748E-01,1.37352E+00,8.00537E-02,1.37845E+00,5.26092E-02,1.37996E+00,2.92680E-02,1.35914E+00
rb6cs658,1.72809E+02,-4.33190E+01,8.25705E-02,1.34281E+00,1.76836E-01,1.36183E+00,1.62647E-01,1.35581E+00,1.10873E-01,1.37354E+00,7.94335E-02,1.37844E+00,5.22065E-02,1.37993E+00,2.90487E-02,1.35918E+00
rb6csd40,1.72818E+02,-4.33190E+01,8.18098E-02,1.34288E+00,1.75177E-01,1.36188E+00,1.61154E-01,1.35593E+00,1.09871E-01,1.37355E+00,7.87235E-02,1.37843E+00,5.17455E-02,1.37988E+00,2.87977E-02,1.35921E+00
rb6csf0b,1.72827E+02,-4.33190E+01,8.09592E-02,1.34298E+00,1.73321E-01,1.36195E+00,1.59485E-01,1.35606E+00,1.08751E-01,1.37357E+00,7.79298E-02,1.37841E+00,5.12302E-02,1.37982E+00,2.85171E-02,1.35927E+00
rb6csfp2,1.72836E+02,-4.33190E+01,8.00259E-02,1.34309E+00,1.71286E-01,1.36202E+00,1.57654E-01,1.35621E+00,1.07523E-01,1.37360E+00,7.70592E-02,1.37840E+00,5.06650E-02,1.37977E+00,2.82093E-02,1.35932E+00
rb6ct4jb,1.72845E+02,-4.33190E+01,7.90174E-02,1.34321E+00,1.69085E-01,1.36211E+00,1.55675E-01,1.35638E+00,1.06196E-01,1.37362E+00,7.61188E-02,1.37838E+00,5.00545E-02,1.37971E+00,2.78768E-02,1.35938E+00
rb6ct6h2,1.72854E+02,-4.33190E+01,7.79413E-02,1.34337E+00,1.66738E-01,1.36222E+00,1.53564E-01,1.35657E+00,1.04780E-01,1.37364E+00,7.51157E-02,1.37836E+00,4.94033E-02,1.37962E+00,2.75221E-02,1.35945E+00
rb6ctd4b,1.72863E+02,-4.33190E+01,7.68054E-02,1.34353E+00,1.64259E-01,1.36234E+00,1.51335E-01,1.35677E+00,1.03286E-01,1.37367E+00,7.40572E-02,1.37833E+00,4.87163E-02,1.37954E+00,2.71478E-02,1.35951E+00
rb6ctf18,1.72872E+02,-4.33190E+01,7.56174E-02,1.34372E+00,1.61667E-01,1.36248E+00,1.49005E-01,1.35700E+00,1.01725E-01,1.37369E+00,7.29507E-02,1.37830E+00,4.79980E-02,1.37945E+00,2.67565E-02,1.35960E+00
rb6cw400,1.72881E+02,-4.33190E+01,7.43849E-02,1.34394E+00,1.58977E-01,1.36264E+00,1.46588E-01,1.35724E+00,1.00105E-01,1.37372E+00,7.18033E-02,1.37826E+00,4.72532E-02,1.37933E+00,2.63507E-02,1.35968E+00
rb6cw4n8,1.72890E+02,-4.33190E+01,7.31153E-02,1.34418E+00,1.56206E-01,1.36281E+00,1.44098E-01,1.35750E+00,9.84365E-02,1.37375E+00,7.06217E-02,1.37822E+00,4.64863E-02,1.37922E+00,2.59328E-02,1.35977E+00
rb6cw6j0,1.72899E+02,-4.33190E+01,7.18154E-02,1.34444E+00,1.53369E-01,1.36301E+00,1.41549E-01,1.35778E+00,9.67293E-02,1.37378E+00,6.94125E-02,1.37818E+00,4.57015E-02,1.37909E+00,2.55051E-02,1.35986E+00
rb6cwd5b,1.72908E+02,-4.33190E+01,7.04921E-02,1.34473E+00,1.50480E-01,1.36322E+00,1.38955E-01,1.35808E+00,9.49918E-02,1.37380E+00,6.81821E-02,1.37813E+00,4.49029E-02,1.37894E+00,2.50698E-02,1.35997E+00
rb6cwf42,1.72917E+02,-4.33190E+01,6.91515E-02,1.34506E+00,1.47554E-01,1.36346E+00,1.36327E-01,1.35839E+00,9.32323E-02,1.37383E+00,6.69361E-02,1.37808E+00,4.40943E-02,1.37880E+00,2.46290E-02,1.36007E+00
rb6cx40b,1.72926E+02,-4.33190E+01,6.77994E-02,1.34541E+00,1.44602E-01,1.36372E+00,1.33677E-01,1.35873E+00,9.14583E-02,1.37386E+00,6.56800E-02,1.37802E+00,4.32791E-02,1.37863E+00,2.41846E-02,1.36019E+00
rb6cx4p2,1.72935E+02,-4.33190E+01,6.64412E-02,1.34580E+00,1.41636E-01,1.36401E+00,1.31015E-01,1.35907E+00,8.96769E-02,1.37389E+00,6.44187E-02,1.37795E+00,4.24606E-02,1.37846E+00,2.37383E-02,1.36031E+00
rb6cx6jb,1.72944E+02,-4.33190E+01,6.50816E-02,1.34620E+00,1.38668E-01,1.36431E+00,1.28351E-01,1.35945E+00,8.78943E-02,1.37392E+00,6.31568E-02,1.37788E+00,4.16417E-02,1.37827E+00,2.32917E-02,1.36043E+00
rb6cxdh8,1.72953E+02,-4.33190E+01,6.37251E-02,1.34665E+00,1.35705E-01,1.36464E+00,1.25693E-01,1.35983E+00,8.61163E-02,1.37395E+00,6.18982E-02,1.37781E+00,4.08250E-02,1.37807E+00,2.28463E-02,1.36056E+00
rb6cxf50,1.72962E+02,-4.33190E+01,6.23756E-02,1.34712E+00,1.32758E-01,1.36499E+00,1.23049E-01,1.36024E+00,8.43481E-02,1.37398E+00,6.06467E-02,1.37773E+00,4.00129E-02,1.37786E+00,2.24033E-02,1.36070E+00
rb718418,1.72971E+02,-4.33190E+01,6.10366E-02,1.34763E+00,1.29834E-01,1.36537E+00,1.20426E-01,1.36066E+00,8.25941E-02,1.37401E+00,5.94053E-02,1.37765E+00,3.92074E-02,1.37764E+00,2.19639E-02,1.36083E+00
rb718600,1.72980E+02,-4.33190E+01,5.97110E-02,1.34818E+00,1.26939E-01,1.36577E+00,1.17830E-01,1.36110E+00,8.08583E-02,1.37405E+00,5.81769E-02,1.37756E+00,3.84104E-02,1.37740E+00,2.15290E-02,1.36098E+00
rb7186n8,1.72989E+02,-4.33190E+01,5.84017E-02,1.34875E+00,1.24080E-01,1.36619E+00,1.15266E-01,1.36156E+00,7.91443E-02,1.37408E+00,5.69640E-02,1.37747E+00,3.76234E-02,1.37716E+00,2.10995E-02,1.36113E+00
rb718dj2,1.72998E+02,-4.33190E+01,5.71107E-02,1.34937E+00,1.21260E-01,1.36664E+00,1.12738E-01,1.36203E+00,7.74548E-02,1.37411E+00,5.57685E-02,1.37738E+00,3.68478E-02,1.37691E+00,2.06762E-02,1.36129E+00
rb718f5b,1.73007E+02,-4.33190E+01,5.58401E-02,1.35001E+00,1.18485E-01,1.36711E+00,1.10250E-01,1.36252E+00,7.57925E-02,1.37415E+00,5.45923E-02,1.37728E+00,3.60847E-02,1.37664E+00,2.02597E-02,1.36146E+00
rb719442,1.73016E+02,-4.33190E+01,5.45915E-02,1.33506E+00,1.15758E-01,1.34314E+00,1.07806E-01,1.34774E+00,7.41593E-02,1.35918E+00,5.34369E-02,1.36224E+00,3.53350E-02,1.36141E+00,1.98504E-02,1.34631E+00
rb71960b,1.73025E+02,-4.33190E+01,5.33662E-02,1.33579E+00,1.13082E-01,1.34368E+00,1.05407E-01,1.34828E+00,7.25571E-02,1.35923E+00,5.23034E-02,1.36213E+00,3.45996E-02,1.36113E+00,1.94489E-02,1.34649E+00
rb7196p8,1.73034E+02,-4.33190E+01,5.21653E-02,1.33657E+00,1.10459E-01,1.34424E+00,1.03056E-01,1.34883E+00,7.09871E-02,1.35927E+00,5.11927E-02,1.36203E+00,3.38791E-02,1.36083E+00,1.90554E-02,1.34669E+00
rb719dn0,1.73043E+02,-4.33190E+01,5.09896E-02,1.33738E+00,1.07892E-01,1.34483E+00,1.00755E-01,1.34941E+00,6.94503E-02,1.35932E+00,5.01056E-02,1.36193E+00,3.31738E-02,1.36053E+00,1.86702E-02,1.34690E+00
rb719fh8,1.73052E+02,-4.33190E+01,4.98396E-02,1.33823E+00,1.05380E-01,1.34545E+00,9.85044E-02,1.35000E+00,6.79478E-02,1.35938E+00,4.90427E-02,1.36182E+00,3.24843E-02,1.36022E+00,1.82935E-02,1.34711E+00
