#,,,,,,,,"generated_by='OpenQuake engine 3.24.1', start_date='2026-03-04T10:33:37', checksum=3862909754"
sids,lon,lat,depth,vs30,vs30measured,z1pt0,z2pt5,custom_site_id
7800,172.80900,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bk359
7801,172.81800,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bk941
7802,172.82700,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bkc0c
7803,172.83600,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bkcp3
7804,172.84500,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bm1jc
7805,172.85400,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bm3h3
7806,172.86300,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bm94c
7807,172.87200,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bmc19
7808,172.88100,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bq101
7809,172.89000,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bq1n9
7810,172.89900,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bq3j1
7811,172.90800,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bq95c
7812,172.91700,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bqc43
7813,172.92600,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6br10c
7814,172.93500,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6br1p3
7815,172.94400,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6br3jc
7816,172.95300,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6br9h9
7817,172.96200,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6brc51
7818,172.97100,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb702119
7819,172.98000,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb702301
7820,172.98900,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7023n9
7821,172.99800,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7029j3
7822,173.00700,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb702c5c
7823,173.01600,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb703143
7824,173.02500,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70330c
7825,173.03400,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7033p9
7826,173.04300,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7039n1
7827,173.05200,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb703ch9
7828,173.06100,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb706151
7829,173.07000,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb706319
7830,173.07900,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb706903
7831,173.08800,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7069nc
7832,173.09700,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb706cj3
7833,173.10600,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70715c
7834,173.11500,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb707343
7835,173.12400,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb707911
7836,173.13300,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7079p9
7837,173.14200,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb707cn1
7838,173.15100,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70k1h9
7839,173.16000,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70k353
7840,173.16900,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70k91c
7841,173.17800,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70kc03
7842,173.18700,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70kcnc
7843,173.19600,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70m1j3
7844,173.20500,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70m3h1
7845,173.21400,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70m949
7846,173.22300,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70mc11
7847,173.23200,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70mcp9
7848,173.24100,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70q1n1
7849,173.25000,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70q3hc
7850,173.25900,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70q953
7851,173.26800,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70qc1c
7852,173.27700,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70r103
7853,173.28600,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70r1p1
7854,173.29500,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70r3j9
7855,173.30400,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70r9h1
7856,173.31300,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70rc49
7857,173.32200,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb722111
7858,173.33100,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7221pc
7859,173.34000,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7223n3
7860,173.34900,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7229hc
7861,173.35800,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb722c53
7862,173.36700,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72311c
7863,173.37600,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb723309
7864,173.38500,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7233p1
7865,173.39400,-43.54400,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7239j9
7866,172.16100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62mdey
7867,172.17000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62mfdq
7868,172.17900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62q48y
7869,172.18800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62q4xq
7870,172.19700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62q6wn
7871,172.20600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62qdsw
7872,172.21500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62qfen
7873,172.22400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62r49w
7874,172.23300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62r68n
7875,172.24200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62r6wy
7876,172.25100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62rdtq
7877,172.26000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62rfey
7878,172.26900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6824dq
7879,172.27800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68269n
7880,172.28700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6826xw
7881,172.29600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb682dwn
7882,172.30500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb682fsw
7883,172.31400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6834en
7884,172.32300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68369y
7885,172.33200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb683d8q
7886,172.34100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb683dwy
7887,172.35000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb683ftq
7888,172.35900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6864ey
7889,172.36800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6866dw
7890,172.37700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb686d9n
7891,172.38600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb686dxw
7892,172.39500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb686fwn
7893,172.40400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6874sy
7894,172.41300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6876eq
7895,172.42200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb687d9y
7896,172.43100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb687f8q
7897,172.44000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb687fwy
7898,172.44900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68k4tw
7899,172.45800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68k6sn
7900,172.46700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68kddw
7901,172.47600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68kf9n
7902,172.48500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68kfxw
7903,172.49400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68m4wq
7904,172.50300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68m6sy
7905,172.51200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68mdeq
7906,172.52100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68mf9y
7907,172.53000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68q48w
7908,172.53900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68q4xn
7909,172.54800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68q6tw
7910,172.55700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68qdsn
7911,172.56600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68qfdw
7912,172.57500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68r49q
7913,172.58400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68r4xy
7914,172.59300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68r6wq
7915,172.60200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68rdsy
7916,172.61100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68rfeq
7917,172.62000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b24dn
7918,172.62900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b268w
7919,172.63800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b26xn
7920,172.64700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b2dtw
7921,172.65600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b2fsq
7922,172.66500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b34dy
7923,172.67400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b369q
7924,172.68300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b36xy
7925,172.69200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b3dwq
7926,172.70100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b3ftn
7927,172.71000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b64ew
7928,172.71900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b66dn
7929,172.72800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b6d8w
7930,172.73700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b6dxn
7931,172.74600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b6fty
7932,172.75500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b74sq
7933,172.76400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b76dy
7934,172.77300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b7d9q
7935,172.78200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b7f8n
7936,172.79100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b7fww
7937,172.80000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bk4tn
7938,172.80900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bk6ew
7939,172.81800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bkddn
7940,172.82700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bkf8y
7941,172.83600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bkfxq
7942,172.84500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bm4ty
7943,172.85400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bm6sq
7944,172.86300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bmddy
7945,172.87200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bmf9w
7946,172.88100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bq48n
7947,172.89000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bq4ww
7948,172.89900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bq6tn
7949,172.90800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bqdey
7950,172.91700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6bqfdq
7951,172.92600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6br48y
7952,172.93500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6br4xq
7953,172.94400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6br6ty
7954,172.95300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6brdsw
7955,172.96200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6brfen
7956,172.97100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70249w
7957,172.98000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70268n
7958,172.98900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7026ww
7959,172.99800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb702dtq
7960,173.00700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb702fey
7961,173.01600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7034dq
7962,173.02500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70368y
7963,173.03400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7036xw
7964,173.04300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb703dwn
7965,173.05200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb703fsw
7966,173.06100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7064en
7967,173.07000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70669w
7968,173.07900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb706d8q
7969,173.08800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb706dwy
7970,173.09700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb706ftq
7971,173.10600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7074ey
7972,173.11500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7076dq
7973,173.12400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb707d9n
7974,173.13300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb707dxw
7975,173.14200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb707fwn
7976,173.15100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70k4sw
7977,173.16000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70k6eq
7978,173.16900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70kd9y
7979,173.17800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70kf8q
7980,173.18700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70kfwy
7981,173.19600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70m4tq
7982,173.20500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70m6sn
7983,173.21400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70mddw
7984,173.22300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70mf9n
7985,173.23200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70mfxw
7986,173.24100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70q4wn
7987,173.25000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70q6sy
7988,173.25900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70qdeq
7989,173.26800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70qf9y
7990,173.27700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70r48q
7991,173.28600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70r4xn
7992,173.29500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70r6tw
7993,173.30400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70rdsn
7994,173.31300,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb70rfdw
7995,173.32200,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72249n
7996,173.33100,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7224xy
7997,173.34000,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7226wq
7998,173.34900,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb722dsy
7999,173.35800,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb722feq
8000,173.36700,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72349y
8001,173.37600,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb72368w
8002,173.38500,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb7236xn
8003,173.39400,-43.53500,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb723dtw
8004,172.16100,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62ms7f
8005,172.17000,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62mu66
8006,172.17900,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62qh2f
8007,172.18800,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62qhr6
8008,172.19700,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62qkq4
8009,172.20600,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62qskd
8010,172.21500,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62qu74
8011,172.22400,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62rh3d
8012,172.23300,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62rk24
8013,172.24200,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62rkqf
8014,172.25100,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62rsm6
8015,172.26000,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb62ru7f
8016,172.26900,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb682h66
8017,172.27800,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb682k34
8018,172.28700,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb682krd
8019,172.29600,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb682sq4
8020,172.30500,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb682ukd
8021,172.31400,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb683h74
8022,172.32300,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb683k3f
8023,172.33200,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb683s26
8024,172.34100,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb683sqf
8025,172.35000,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb683um6
8026,172.35900,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb686h7f
8027,172.36800,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb686k6d
8028,172.37700,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb686s34
8029,172.38600,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb686srd
8030,172.39500,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb686uq4
8031,172.40400,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb687hkf
8032,172.41300,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb687k76
8033,172.42200,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb687s3f
8034,172.43100,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb687u26
8035,172.44000,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb687uqf
8036,172.44900,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68khmd
8037,172.45800,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68kkk4
8038,172.46700,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68ks6d
8039,172.47600,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68ku34
8040,172.48500,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68kurd
8041,172.49400,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68mhq6
8042,172.50300,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68mkkf
8043,172.51200,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68ms76
8044,172.52100,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68mu3f
8045,172.53000,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68qh2d
8046,172.53900,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68qhr4
8047,172.54800,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68qkmd
8048,172.55700,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68qsk4
8049,172.56600,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68qu6d
8050,172.57500,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68rh36
8051,172.58400,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68rhrf
8052,172.59300,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68rkq6
8053,172.60200,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68rskf
8054,172.61100,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb68ru76
8055,172.62000,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b2h64
8056,172.62900,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b2k2d
8057,172.63800,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b2kr4
8058,172.64700,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b2smd
8059,172.65600,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b2uk6
8060,172.66500,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b3h6f
8061,172.67400,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b3k36
8062,172.68300,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b3krf
8063,172.69200,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b3sq6
8064,172.70100,-43.52600,0.00000,7.60000E+02,0,1.00000E+02,5.00000E+00,rb6b3um4
